2024-05-05 14:40:17,684 - root - INFO - Starting the process...
2024-05-05 14:40:17,768 - root - INFO - Training and hyperparameter tuning starts.
2024-05-05 14:40:17,768 - optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-f08fd999-7db3-4f65-b66d-6374919f7f16
2024-05-05 14:40:21,381 - root - INFO - New best model saved with score: 0.0003814624797087163
2024-05-05 14:40:21,381 - optuna.study.study - INFO - Trial 0 finished with value: 0.0003814624797087163 and parameters: {'batch_size': 64, 'num_layers': 4, 'hidden_dim': 128, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.002265370746003531, 'tw': 30}. Best is trial 0 with value: 0.0003814624797087163.
2024-05-05 14:44:15,851 - optuna.study.study - INFO - Trial 484 finished with value: 0.00030627872911281884 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 256, 'lr': 0.001735155242167135, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:16,195 - optuna.study.study - INFO - Trial 485 finished with value: 0.00031298253452405334 and parameters: {'batch_size': 32, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.003242525465773923, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:16,616 - optuna.study.study - INFO - Trial 486 finished with value: 0.0007731938967481256 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005190666640047902, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:16,963 - optuna.study.study - INFO - Trial 487 finished with value: 0.00039776749326847494 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.00046598790870475116, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:17,340 - optuna.study.study - INFO - Trial 488 finished with value: 0.0003375605447217822 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 128, 'lr': 0.001257846217947532, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:17,665 - optuna.study.study - INFO - Trial 489 finished with value: 0.0003736364596989006 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0005749476482256885, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:18,553 - optuna.study.study - INFO - Trial 490 finished with value: 0.0003601436037570238 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0015144974705166194, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:18,885 - optuna.study.study - INFO - Trial 491 finished with value: 0.00026974413776770234 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.000683021513125424, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:19,615 - optuna.study.study - INFO - Trial 492 finished with value: 0.0003561333869583905 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 256, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 64, 'lr': 0.0008543414380377348, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:19,986 - optuna.study.study - INFO - Trial 493 finished with value: 0.00030626828083768487 and parameters: {'batch_size': 16, 'num_layers': 3, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0009772297508905958, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:20,302 - optuna.study.study - INFO - Trial 494 finished with value: 0.00036014948273077607 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 64, 'meta_hidden_dim1': 128, 'meta_hidden_dim2': 64, 'lr': 0.0006264753588597667, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:20,959 - optuna.study.study - INFO - Trial 495 finished with value: 0.0002762997173704207 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0011050344611216862, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:21,306 - optuna.study.study - INFO - Trial 496 finished with value: 0.00031509555992670357 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 32, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 32, 'lr': 0.0005652405163249014, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:21,959 - optuna.study.study - INFO - Trial 497 finished with value: 0.0002533396182116121 and parameters: {'batch_size': 16, 'num_layers': 2, 'hidden_dim': 256, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.001324304520414723, 'tw': 40}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:22,319 - optuna.study.study - INFO - Trial 498 finished with value: 0.0005042287521064281 and parameters: {'batch_size': 64, 'num_layers': 3, 'hidden_dim': 64, 'meta_hidden_dim1': 64, 'meta_hidden_dim2': 32, 'lr': 0.0007918894920377543, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:22,652 - optuna.study.study - INFO - Trial 499 finished with value: 0.0003809762420132756 and parameters: {'batch_size': 64, 'num_layers': 2, 'hidden_dim': 128, 'meta_hidden_dim1': 32, 'meta_hidden_dim2': 64, 'lr': 0.0007174428904486046, 'tw': 30}. Best is trial 379 with value: 0.00013259296247269958.
2024-05-05 14:44:22,703 - root - INFO - Number of finished trials: 500
2024-05-05 14:44:22,703 - root - INFO - Best trial:
2024-05-05 14:44:22,704 - root - INFO - Value: 0.00013259296247269958
2024-05-05 14:44:22,704 - root - INFO - Params:
2024-05-05 14:44:22,704 - root - INFO -     batch_size: 16
2024-05-05 14:44:22,704 - root - INFO -     num_layers: 3
2024-05-05 14:44:22,704 - root - INFO -     hidden_dim: 256
2024-05-05 14:44:22,704 - root - INFO -     meta_hidden_dim1: 32
2024-05-05 14:44:22,704 - root - INFO -     meta_hidden_dim2: 32
2024-05-05 14:44:22,706 - root - INFO -     lr: 0.0005767310603627514
2024-05-05 14:44:22,706 - root - INFO -     tw: 20
2024-05-05 14:44:22,748 - root - INFO - actual_close_prices: [3113.07441055 3102.36499425 3037.34913236 3144.57895756 3145.23201625]
2024-05-05 14:44:22,752 - root - INFO - Process finished.
